renovation_type,bedrooms_to_reno,bathrooms_to_reno,sqft_renovated,sqft_to_add,material_grade,structural_changes,property_size,location,renovation_cost,pre_renovation_cost
"[""Living room""]",0,0,"{""bedrooms"": [], ""bathrooms"": [], ""other"": {""Living room"": 315}}","{""bedrooms"": [], ""bathrooms"": [], ""other"": {""Living room"": 84}}","{""bedrooms"": [], ""bathrooms"": [], ""other"": {""Living room"": ""Budget-friendly""}}","[""No""]",1534,Ashton-under-Lyne,25258.88,329810.0
"[""Bathroom"", ""Kitchen""]",0,2,"{""bedrooms"": [], ""bathrooms"": [106, 98], ""other"": {""Kitchen"": 175}}","{""bedrooms"": [], ""bathrooms"": [35, 43], ""other"": {""Kitchen"": 31}}","{""bedrooms"": [], ""bathrooms"": [""Mid-range"", ""High-end""], ""other"": {""Kitchen"": ""Budget-friendly""}}","[""No"", ""Yes"", ""Yes""]",1155,Didsbury,85605.25,363825.0
"[""Bedroom"", ""Bathroom"", ""Kitchen""]",3,3,"{""bedrooms"": [141, 198, 151], ""bathrooms"": [66, 85, 72], ""other"": {""Kitchen"": 262}}","{""bedrooms"": [111, 55, 9], ""bathrooms"": [90, 27, 15], ""other"": {""Kitchen"": 182}}","{""bedrooms"": [""High-end"", ""Budget-friendly"", ""High-end""], ""bathrooms"": [""Budget-friendly"", ""High-end"", ""High-end""], ""other"": {""Kitchen"": ""Budget-friendly""}}","[""Yes"", ""No"", ""No"", ""No"", ""No"", ""Yes"", ""No""]",2402,Altrincham,285935.51,756630.0
"[""Bathroom"", ""Other/Custom""]",0,2,"{""bedrooms"": [], ""bathrooms"": [114, 105], ""other"": {""Other/Custom"": 293}}","{""bedrooms"": [], ""bathrooms"": [21, 3], ""other"": {""Other/Custom"": 195}}","{""bedrooms"": [], ""bathrooms"": [""Budget-friendly"", ""High-end""], ""other"": {""Other/Custom"": ""Mid-range""}}","[""Yes"", ""Yes"", ""Yes""]",1275,Stockport,84250.88,248625.0
"[""Bathroom"", ""Kitchen""]",0,1,"{""bedrooms"": [], ""bathrooms"": [87], ""other"": {""Kitchen"": 128}}","{""bedrooms"": [], ""bathrooms"": [1], ""other"": {""Kitchen"": 59}}","{""bedrooms"": [], ""bathrooms"": [""Budget-friendly""], ""other"": {""Kitchen"": ""High-end""}}","[""Yes"", ""Yes""]",765,Salford,49091.77,182070.0
"[""Kitchen""]",0,0,"{""bedrooms"": [], ""bathrooms"": [], ""other"": {""Kitchen"": 235}}","{""bedrooms"": [], ""bathrooms"": [], ""other"": {""Kitchen"": 60}}","{""bedrooms"": [], ""bathrooms"": [], ""other"": {""Kitchen"": ""High-end""}}","[""Yes""]",1359,Rochdale,34563.3,258210.0
"[""Bathroom""]",0,2,"{""bedrooms"": [], ""bathrooms"": [90, 75], ""other"": {}}","{""bedrooms"": [], ""bathrooms"": [96, 44], ""other"": {}}","{""bedrooms"": [], ""bathrooms"": [""High-end"", ""Budget-friendly""], ""other"": {}}","[""Yes"", ""Yes""]",1355,Stretford,56191.58,380077.5
"[""Bathroom""]",0,1,"{""bedrooms"": [], ""bathrooms"": [61], ""other"": {}}","{""bedrooms"": [], ""bathrooms"": [98], ""other"": {}}","{""bedrooms"": [], ""bathrooms"": [""Budget-friendly""], ""other"": {}}","[""Yes""]",1368,Rochdale,24030.3,285912.0
"[""Living room"", ""Kitchen""]",0,0,"{""bedrooms"": [], ""bathrooms"": [], ""other"": {""Living room"": 230, ""Kitchen"": 347}}","{""bedrooms"": [], ""bathrooms"": [], ""other"": {""Living room"": 107, ""Kitchen"": 52}}","{""bedrooms"": [], ""bathrooms"": [], ""other"": {""Living room"": ""Mid-range"", ""Kitchen"": ""Budget-friendly""}}","[""No"", ""Yes""]",968,Withington,44856.31,309760.0
"[""Bedroom"", ""Bathroom"", ""Living room""]",4,2,"{""bedrooms"": [220, 100, 80, 171], ""bathrooms"": [46, 99], ""other"": {""Living room"": 292}}","{""bedrooms"": [4, 104, 36, 40], ""bathrooms"": [99, 100], ""other"": {""Living room"": 165}}","{""bedrooms"": [""High-end"", ""Budget-friendly"", ""Mid-range"", ""Budget-friendly""], ""bathrooms"": [""High-end"", ""Mid-range""], ""other"": {""Living room"": ""Mid-range""}}","[""Yes"", ""Yes"", ""Yes"", ""Yes"", ""Yes"", ""Yes"", ""No""]",1771,Wigan,280305.74,278932.5
"[""Bedroom"", ""Other/Custom""]",1,0,"{""bedrooms"": [125], ""bathrooms"": [], ""other"": {""Other/Custom"": 160}}","{""bedrooms"": [241], ""bathrooms"": [], ""other"": {""Other/Custom"": 48}}","{""bedrooms"": [""Mid-range""], ""bathrooms"": [], ""other"": {""Other/Custom"": ""High-end""}}","[""Yes"", ""Yes""]",1922,Sale,85408.03,533355.0
"[""Full renovation""]",1,2,"{""bedrooms"": [], ""bathrooms"": [], ""other"": {""Full renovation"": 957}}","{""bedrooms"": [0], ""bathrooms"": [0, 0], ""other"": {""Full renovation"": 167}}","{""bedrooms"": [], ""bathrooms"": [], ""other"": {""Full renovation"": ""Mid-range""}}","[""No""]",1128,Prestwich,122896.13,253800.0
"[""Full renovation""]",2,3,"{""bedrooms"": [], ""bathrooms"": [], ""other"": {""Full renovation"": 1097}}","{""bedrooms"": [0, 0], ""bathrooms"": [0, 0, 0], ""other"": {""Full renovation"": 124}}","{""bedrooms"": [], ""bathrooms"": [], ""other"": {""Full renovation"": ""Mid-range""}}","[""Yes""]",1236,Cheadle,173566.06999999998,380070.0
"[""Bedroom"", ""Bathroom"", ""Living room""]",2,2,"{""bedrooms"": [200, 219], ""bathrooms"": [113, 69], ""other"": {""Living room"": 444}}","{""bedrooms"": [4, 183], ""bathrooms"": [81, 71], ""other"": {""Living room"": 166}}","{""bedrooms"": [""Budget-friendly"", ""High-end""], ""bathrooms"": [""Mid-range"", ""High-end""], ""other"": {""Living room"": ""High-end""}}","[""Yes"", ""Yes"", ""No"", ""Yes"", ""Yes""]",1666,Cheadle,214019.35,512295.0
"[""Bedroom"", ""Bathroom""]",1,3,"{""bedrooms"": [122], ""bathrooms"": [65, 57, 64], ""other"": {}}","{""bedrooms"": [40], ""bathrooms"": [25, 95, 16], ""other"": {}}","{""bedrooms"": [""Budget-friendly""], ""bathrooms"": [""High-end"", ""Mid-range"", ""High-end""], ""other"": {}}","[""Yes"", ""No"", ""Yes"", ""Yes""]",2332,Cheadle,166924.65,717090.0
"[""Living room"", ""Kitchen""]",0,0,"{""bedrooms"": [], ""bathrooms"": [], ""other"": {""Living room"": 417, ""Kitchen"": 308}}","{""bedrooms"": [], ""bathrooms"": [], ""other"": {""Living room"": 172, ""Kitchen"": 332}}","{""bedrooms"": [], ""bathrooms"": [], ""other"": {""Living room"": ""Budget-friendly"", ""Kitchen"": ""Mid-range""}}","[""No"", ""Yes""]",1666,Stockport,83852.72,324870.0
"[""Kitchen""]",0,0,"{""bedrooms"": [], ""bathrooms"": [], ""other"": {""Kitchen"": 262}}","{""bedrooms"": [], ""bathrooms"": [], ""other"": {""Kitchen"": 31}}","{""bedrooms"": [], ""bathrooms"": [], ""other"": {""Kitchen"": ""High-end""}}","[""Yes""]",1222,Didsbury,34563.3,513240.0
"[""Kitchen"", ""Other/Custom""]",0,0,"{""bedrooms"": [], ""bathrooms"": [], ""other"": {""Kitchen"": 216, ""Other/Custom"": 239}}","{""bedrooms"": [], ""bathrooms"": [], ""other"": {""Kitchen"": 106, ""Other/Custom"": 268}}","{""bedrooms"": [], ""bathrooms"": [], ""other"": {""Kitchen"": ""High-end"", ""Other/Custom"": ""Mid-range""}}","[""Yes"", ""No""]",1179,Oldham,66476.94,200430.0
"[""Living room"", ""Kitchen""]",0,0,"{""bedrooms"": [], ""bathrooms"": [], ""other"": {""Living room"": 403, ""Kitchen"": 223}}","{""bedrooms"": [], ""bathrooms"": [], ""other"": {""Living room"": 169, ""Kitchen"": 61}}","{""bedrooms"": [], ""bathrooms"": [], ""other"": {""Living room"": ""High-end"", ""Kitchen"": ""Mid-range""}}","[""No"", ""Yes""]",1843,Cheadle,87194.25,566722.5
"[""Living room"", ""Kitchen"", ""Other/Custom""]",0,0,"{""bedrooms"": [], ""bathrooms"": [], ""other"": {""Living room"": 155, ""Kitchen"": 183, ""Other/Custom"": 167}}","{""bedrooms"": [], ""bathrooms"": [], ""other"": {""Living room"": 75, ""Kitchen"": 167, ""Other/Custom"": 59}}","{""bedrooms"": [], ""bathrooms"": [], ""other"": {""Living room"": ""High-end"", ""Kitchen"": ""Budget-friendly"", ""Other/Custom"": ""Budget-friendly""}}","[""Yes"", ""No"", ""Yes""]",1202,Tameside,82835.92,198330.0
"[""Bathroom"", ""Living room""]",0,2,"{""bedrooms"": [], ""bathrooms"": [39, 66], ""other"": {""Living room"": 335}}","{""bedrooms"": [], ""bathrooms"": [79, 68], ""other"": {""Living room"": 178}}","{""bedrooms"": [], ""bathrooms"": [""High-end"", ""High-end""], ""other"": {""Living room"": ""Mid-range""}}","[""Yes"", ""No"", ""No""]",1149,Stockport,92126.22,224055.0
"[""Bathroom""]",0,3,"{""bedrooms"": [], ""bathrooms"": [45, 43, 94], ""other"": {}}","{""bedrooms"": [], ""bathrooms"": [99, 2, 44], ""other"": {}}","{""bedrooms"": [], ""bathrooms"": [""High-end"", ""Mid-range"", ""High-end""], ""other"": {}}","[""Yes"", ""Yes"", ""Yes""]",1434,Trafford,91065.52,419445.0
"[""Living room""]",0,0,"{""bedrooms"": [], ""bathrooms"": [], ""other"": {""Living room"": 431}}","{""bedrooms"": [], ""bathrooms"": [], ""other"": {""Living room"": 221}}","{""bedrooms"": [], ""bathrooms"": [], ""other"": {""Living room"": ""High-end""}}","[""No""]",1350,Didsbury,33426.6,567000.0
"[""Living room"", ""Kitchen""]",0,0,"{""bedrooms"": [], ""bathrooms"": [], ""other"": {""Living room"": 382, ""Kitchen"": 174}}","{""bedrooms"": [], ""bathrooms"": [], ""other"": {""Living room"": 223, ""Kitchen"": 236}}","{""bedrooms"": [], ""bathrooms"": [], ""other"": {""Living room"": ""Mid-range"", ""Kitchen"": ""Mid-range""}}","[""Yes"", ""No""]",1879,Sale,85133.21,521422.5
"[""Living room"", ""Kitchen""]",0,0,"{""bedrooms"": [], ""bathrooms"": [], ""other"": {""Living room"": 391, ""Kitchen"": 127}}","{""bedrooms"": [], ""bathrooms"": [], ""other"": {""Living room"": 355, ""Kitchen"": 127}}","{""bedrooms"": [], ""bathrooms"": [], ""other"": {""Living room"": ""High-end"", ""Kitchen"": ""High-end""}}","[""Yes"", ""Yes""]",1800,Cheadle,102053.58,553500.0
"[""Other/Custom""]",0,0,"{""bedrooms"": [], ""bathrooms"": [], ""other"": {""Other/Custom"": 123}}","{""bedrooms"": [], ""bathrooms"": [], ""other"": {""Other/Custom"": 30}}","{""bedrooms"": [], ""bathrooms"": [], ""other"": {""Other/Custom"": ""High-end""}}","[""Yes""]",1098,Chorlton,27458.29,439200.0
"[""Bathroom"", ""Other/Custom""]",0,3,"{""bedrooms"": [], ""bathrooms"": [72, 66, 78], ""other"": {""Other/Custom"": 95}}","{""bedrooms"": [], ""bathrooms"": [85, 16, 25], ""other"": {""Other/Custom"": 263}}","{""bedrooms"": [], ""bathrooms"": [""Budget-friendly"", ""High-end"", ""Budget-friendly""], ""other"": {""Other/Custom"": ""High-end""}}","[""Yes"", ""Yes"", ""Yes"", ""Yes""]",1498,Bury,116510.0,258405.0
"[""Living room"", ""Other/Custom""]",0,0,"{""bedrooms"": [], ""bathrooms"": [], ""other"": {""Living room"": 274, ""Other/Custom"": 243}}","{""bedrooms"": [], ""bathrooms"": [], ""other"": {""Living room"": 159, ""Other/Custom"": 21}}","{""bedrooms"": [], ""bathrooms"": [], ""other"": {""Living room"": ""Budget-friendly"", ""Other/Custom"": ""Budget-friendly""}}","[""Yes"", ""Yes""]",1124,Didsbury,52321.47,401268.0
"[""Bathroom"", ""Living room""]",0,1,"{""bedrooms"": [], ""bathrooms"": [70], ""other"": {""Living room"": 234}}","{""bedrooms"": [], ""bathrooms"": [52], ""other"": {""Living room"": 95}}","{""bedrooms"": [], ""bathrooms"": [""High-end""], ""other"": {""Living room"": ""High-end""}}","[""Yes"", ""Yes""]",1410,Altrincham,63116.25,503370.0
"[""Bedroom"", ""Bathroom"", ""Other/Custom""]",1,1,"{""bedrooms"": [212], ""bathrooms"": [105], ""other"": {""Other/Custom"": 264}}","{""bedrooms"": [116], ""bathrooms"": [70], ""other"": {""Other/Custom"": 215}}","{""bedrooms"": [""High-end""], ""bathrooms"": [""Budget-friendly""], ""other"": {""Other/Custom"": ""Budget-friendly""}}","[""Yes"", ""Yes"", ""Yes""]",1682,Cheadle,115279.92,517215.0
"[""Kitchen"", ""Other/Custom""]",0,0,"{""bedrooms"": [], ""bathrooms"": [], ""other"": {""Kitchen"": 157, ""Other/Custom"": 178}}","{""bedrooms"": [], ""bathrooms"": [], ""other"": {""Kitchen"": 182, ""Other/Custom"": 41}}","{""bedrooms"": [], ""bathrooms"": [], ""other"": {""Kitchen"": ""Budget-friendly"", ""Other/Custom"": ""Budget-friendly""}}","[""No"", ""Yes""]",932,Oldham,45329.649999999994,158440.0
"[""Bedroom""]",1,0,"{""bedrooms"": [183], ""bathrooms"": [], ""other"": {}}","{""bedrooms"": [56], ""bathrooms"": [], ""other"": {}}","{""bedrooms"": [""High-end""], ""bathrooms"": [], ""other"": {}}","[""Yes""]",1031,Prestwich,28459.06,309300.0
"[""Bathroom"", ""Other/Custom""]",0,1,"{""bedrooms"": [], ""bathrooms"": [82], ""other"": {""Other/Custom"": 229}}","{""bedrooms"": [], ""bathrooms"": [45], ""other"": {""Other/Custom"": 22}}","{""bedrooms"": [], ""bathrooms"": [""Mid-range""], ""other"": {""Other/Custom"": ""Mid-range""}}","[""No"", ""Yes""]",976,Oldham,44636.14,195200.0
"[""Other/Custom""]",0,0,"{""bedrooms"": [], ""bathrooms"": [], ""other"": {""Other/Custom"": 223}}","{""bedrooms"": [], ""bathrooms"": [], ""other"": {""Other/Custom"": 57}}","{""bedrooms"": [], ""bathrooms"": [], ""other"": {""Other/Custom"": ""Mid-range""}}","[""Yes""]",910,Tameside,22839.97,220220.0
"[""Bedroom"", ""Bathroom"", ""Kitchen""]",2,2,"{""bedrooms"": [171, 99], ""bathrooms"": [40, 54], ""other"": {""Kitchen"": 129}}","{""bedrooms"": [39, 49], ""bathrooms"": [101, 24], ""other"": {""Kitchen"": 255}}","{""bedrooms"": [""High-end"", ""Budget-friendly""], ""bathrooms"": [""Budget-friendly"", ""High-end""], ""other"": {""Kitchen"": ""Budget-friendly""}}","[""Yes"", ""Yes"", ""Yes"", ""No"", ""No""]",1377,Sale,143717.5,382117.5
"[""Living room"", ""Kitchen"", ""Other/Custom""]",0,0,"{""bedrooms"": [], ""bathrooms"": [], ""other"": {""Living room"": 327, ""Kitchen"": 281, ""Other/Custom"": 266}}","{""bedrooms"": [], ""bathrooms"": [], ""other"": {""Living room"": 203, ""Kitchen"": 160, ""Other/Custom"": 175}}","{""bedrooms"": [], ""bathrooms"": [], ""other"": {""Living room"": ""Mid-range"", ""Kitchen"": ""High-end"", ""Other/Custom"": ""Budget-friendly""}}","[""Yes"", ""No"", ""No""]",1593,Rochdale,97199.8,227002.5
"[""Bathroom"", ""Other/Custom""]",0,1,"{""bedrooms"": [], ""bathrooms"": [74], ""other"": {""Other/Custom"": 194}}","{""bedrooms"": [], ""bathrooms"": [31], ""other"": {""Other/Custom"": 6}}","{""bedrooms"": [], ""bathrooms"": [""Budget-friendly""], ""other"": {""Other/Custom"": ""Mid-range""}}","[""Yes"", ""Yes""]",925,Rochdale,41520.68,175750.0
"[""Living room"", ""Kitchen"", ""Other/Custom""]",0,0,"{""bedrooms"": [], ""bathrooms"": [], ""other"": {""Living room"": 230, ""Kitchen"": 275, ""Other/Custom"": 139}}","{""bedrooms"": [], ""bathrooms"": [], ""other"": {""Living room"": 68, ""Kitchen"": 78, ""Other/Custom"": 59}}","{""bedrooms"": [], ""bathrooms"": [], ""other"": {""Living room"": ""Budget-friendly"", ""Kitchen"": ""Budget-friendly"", ""Other/Custom"": ""Mid-range""}}","[""Yes"", ""Yes"", ""No""]",1062,Stockport,70135.48,207090.0
"[""Other/Custom""]",0,0,"{""bedrooms"": [], ""bathrooms"": [], ""other"": {""Other/Custom"": 183}}","{""bedrooms"": [], ""bathrooms"": [], ""other"": {""Other/Custom"": 108}}","{""bedrooms"": [], ""bathrooms"": [], ""other"": {""Other/Custom"": ""Mid-range""}}","[""Yes""]",888,Bury,22720.2,224664.0
"[""Bathroom""]",0,1,"{""bedrooms"": [], ""bathrooms"": [93], ""other"": {}}","{""bedrooms"": [], ""bathrooms"": [70], ""other"": {}}","{""bedrooms"": [], ""bathrooms"": [""Mid-range""], ""other"": {}}","[""No""]",1121,Stockport,26742.96,291460.0
"[""Full renovation""]",1,2,"{""bedrooms"": [], ""bathrooms"": [], ""other"": {""Full renovation"": 1352}}","{""bedrooms"": [0], ""bathrooms"": [0, 0], ""other"": {""Full renovation"": 288}}","{""bedrooms"": [], ""bathrooms"": [], ""other"": {""Full renovation"": ""Budget-friendly""}}","[""Yes""]",1881,Trafford,163440.59,550192.5
"[""Bedroom"", ""Kitchen""]",3,0,"{""bedrooms"": [136, 108, 142], ""bathrooms"": [], ""other"": {""Kitchen"": 213}}","{""bedrooms"": [224, 131, 208], ""bathrooms"": [], ""other"": {""Kitchen"": 32}}","{""bedrooms"": [""Mid-range"", ""Mid-range"", ""Mid-range""], ""bathrooms"": [], ""other"": {""Kitchen"": ""Budget-friendly""}}","[""Yes"", ""No"", ""Yes"", ""Yes""]",2151,Trafford,159770.31,629167.5
"[""Bedroom"", ""Other/Custom""]",2,0,"{""bedrooms"": [193, 81], ""bathrooms"": [], ""other"": {""Other/Custom"": 211}}","{""bedrooms"": [123, 57], ""bathrooms"": [], ""other"": {""Other/Custom"": 206}}","{""bedrooms"": [""Budget-friendly"", ""Mid-range""], ""bathrooms"": [], ""other"": {""Other/Custom"": ""High-end""}}","[""Yes"", ""Yes"", ""Yes""]",1425,Cheadle,84166.45999999999,438187.5
"[""Bathroom"", ""Other/Custom""]",0,2,"{""bedrooms"": [], ""bathrooms"": [108, 50], ""other"": {""Other/Custom"": 84}}","{""bedrooms"": [], ""bathrooms"": [110, 50], ""other"": {""Other/Custom"": 135}}","{""bedrooms"": [], ""bathrooms"": [""High-end"", ""High-end""], ""other"": {""Other/Custom"": ""High-end""}}","[""Yes"", ""No"", ""No""]",924,Prestwich,76992.58,207900.0
"[""Bathroom"", ""Living room""]",0,3,"{""bedrooms"": [], ""bathrooms"": [85, 57, 97], ""other"": {""Living room"": 362}}","{""bedrooms"": [], ""bathrooms"": [12, 14, 68], ""other"": {""Living room"": 61}}","{""bedrooms"": [], ""bathrooms"": [""Mid-range"", ""Mid-range"", ""Budget-friendly""], ""other"": {""Living room"": ""Mid-range""}}","[""No"", ""Yes"", ""No"", ""No""]",1073,Chorlton,89527.62,321900.0
"[""Living room"", ""Other/Custom""]",0,0,"{""bedrooms"": [], ""bathrooms"": [], ""other"": {""Living room"": 367, ""Other/Custom"": 141}}","{""bedrooms"": [], ""bathrooms"": [], ""other"": {""Living room"": 227, ""Other/Custom"": 210}}","{""bedrooms"": [], ""bathrooms"": [], ""other"": {""Living room"": ""Budget-friendly"", ""Other/Custom"": ""Mid-range""}}","[""No"", ""Yes""]",1296,Stretford,55477.37,363528.0
"[""Bathroom"", ""Living room""]",0,3,"{""bedrooms"": [], ""bathrooms"": [99, 97, 96], ""other"": {""Living room"": 183}}","{""bedrooms"": [], ""bathrooms"": [107, 11, 63], ""other"": {""Living room"": 129}}","{""bedrooms"": [], ""bathrooms"": [""Budget-friendly"", ""Mid-range"", ""High-end""], ""other"": {""Living room"": ""Mid-range""}}","[""Yes"", ""Yes"", ""No"", ""Yes""]",1164,Didsbury,109871.26,366660.0
"[""Bedroom""]",3,0,"{""bedrooms"": [179, 93, 135], ""bathrooms"": [], ""other"": {}}","{""bedrooms"": [242, 219, 3], ""bathrooms"": [], ""other"": {}}","{""bedrooms"": [""High-end"", ""Mid-range"", ""Budget-friendly""], ""bathrooms"": [], ""other"": {}}","[""Yes"", ""Yes"", ""Yes""]",1464,Sale,87320.78,406260.0
"[""Kitchen"", ""Other/Custom""]",0,0,"{""bedrooms"": [], ""bathrooms"": [], ""other"": {""Kitchen"": 130, ""Other/Custom"": 102}}","{""bedrooms"": [], ""bathrooms"": [], ""other"": {""Kitchen"": 54, ""Other/Custom"": 220}}","{""bedrooms"": [], ""bathrooms"": [], ""other"": {""Kitchen"": ""High-end"", ""Other/Custom"": ""Budget-friendly""}}","[""Yes"", ""No""]",2228,Altrincham,85812.33,701820.0
"[""Full renovation""]",3,3,"{""bedrooms"": [], ""bathrooms"": [], ""other"": {""Full renovation"": 760}}","{""bedrooms"": [0, 0, 0], ""bathrooms"": [0, 0, 0], ""other"": {""Full renovation"": 219}}","{""bedrooms"": [], ""bathrooms"": [], ""other"": {""Full renovation"": ""Mid-range""}}","[""Yes""]",970,Stockport,165220.05,189150.0
"[""Living room""]",0,0,"{""bedrooms"": [], ""bathrooms"": [], ""other"": {""Living room"": 163}}","{""bedrooms"": [], ""bathrooms"": [], ""other"": {""Living room"": 190}}","{""bedrooms"": [], ""bathrooms"": [], ""other"": {""Living room"": ""High-end""}}","[""Yes""]",1107,Altrincham,33111.44,464940.0
"[""Bathroom""]",0,3,"{""bedrooms"": [], ""bathrooms"": [88, 62, 75], ""other"": {}}","{""bedrooms"": [], ""bathrooms"": [13, 23, 0], ""other"": {}}","{""bedrooms"": [], ""bathrooms"": [""Mid-range"", ""Mid-range"", ""Budget-friendly""], ""other"": {}}","[""No"", ""Yes"", ""Yes""]",785,Levenshulme,61807.09,193502.5
"[""Bathroom""]",0,2,"{""bedrooms"": [], ""bathrooms"": [63, 80], ""other"": {}}","{""bedrooms"": [], ""bathrooms"": [52, 52], ""other"": {}}","{""bedrooms"": [], ""bathrooms"": [""Budget-friendly"", ""Mid-range""], ""other"": {}}","[""Yes"", ""Yes""]",1052,Ashton-under-Lyne,42686.58,226180.0
"[""Kitchen""]",0,0,"{""bedrooms"": [], ""bathrooms"": [], ""other"": {""Kitchen"": 305}}","{""bedrooms"": [], ""bathrooms"": [], ""other"": {""Kitchen"": 310}}","{""bedrooms"": [], ""bathrooms"": [], ""other"": {""Kitchen"": ""Budget-friendly""}}","[""Yes""]",2317,Cheadle,42684.17,949970.0
"[""Bathroom"", ""Living room""]",0,2,"{""bedrooms"": [], ""bathrooms"": [86, 88], ""other"": {""Living room"": 258}}","{""bedrooms"": [], ""bathrooms"": [53, 62], ""other"": {""Living room"": 26}}","{""bedrooms"": [], ""bathrooms"": [""Budget-friendly"", ""Mid-range""], ""other"": {""Living room"": ""Budget-friendly""}}","[""No"", ""No"", ""No""]",1065,Bury,65438.83,208207.5
"[""Living room""]",0,0,"{""bedrooms"": [], ""bathrooms"": [], ""other"": {""Living room"": 447}}","{""bedrooms"": [], ""bathrooms"": [], ""other"": {""Living room"": 7}}","{""bedrooms"": [], ""bathrooms"": [], ""other"": {""Living room"": ""High-end""}}","[""Yes""]",1410,Stretford,30130.63,465300.0
"[""Full renovation""]",3,1,"{""bedrooms"": [], ""bathrooms"": [], ""other"": {""Full renovation"": 965}}","{""bedrooms"": [0, 0, 0], ""bathrooms"": [0], ""other"": {""Full renovation"": 369}}","{""bedrooms"": [], ""bathrooms"": [], ""other"": {""Full renovation"": ""Budget-friendly""}}","[""Yes""]",1364,Wigan,144272.09999999998,214830.0
"[""Kitchen""]",0,0,"{""bedrooms"": [], ""bathrooms"": [], ""other"": {""Kitchen"": 225}}","{""bedrooms"": [], ""bathrooms"": [], ""other"": {""Kitchen"": 334}}","{""bedrooms"": [], ""bathrooms"": [], ""other"": {""Kitchen"": ""Budget-friendly""}}","[""Yes""]",1746,Cheadle,42684.17,715860.0
